study_time,attendance,sleep_hours,stress_level,pass
1.7762845725518426,84.24048976357477,6.307242656569406,5.264994286991291,1
2.8843474358788437,81.80152476745155,5.918991258501515,4.237021170351815,1
3.511727962224966,86.5175799224874,5.3405044162960955,2.359013113189937,1
3.4150361989950286,76.64857098369977,6.289545852921571,5.674964149452798,1
4.240774873554036,100.0,7.089806776696141,4.473384386244168,1
3.0195028378168605,68.92338972881942,6.488853726118621,4.6859503431105844,1
5.1803011157359755,86.84740578895725,6.868377287223486,2.5796781131716844,1
2.603014750143066,100.0,8.676089238218507,8.182800735525609,1
7.080253749884428,85.06799844559998,6.088545366130923,6.753428372772232,1
3.938501021647509,83.09960964998506,6.834018361573603,6.928311768343957,1
1.7142636653755763,81.42554577189573,5.888943964881038,4.389110595116636,1
1.3936612529083314,83.19608318237592,5.484368336135633,1.5416342209931595,1
3.7237086228647778,98.7284847467653,5.798110815898676,8.905834764979021,1
2.664805822011224,62.88138088670493,5.925489714173974,4.877804983988264,1
4.071000741138138,100.0,6.931370957056551,3.5024004079598923,1
3.709856436860317,70.76042847549854,9.31889094404091,5.833603148966228,1
2.890756631014691,82.33347670765585,5.640747876468992,7.334241576006595,1
1.7298094228973926,80.70755579701338,6.000049633261445,4.953898887829068,1
0.7277291629712028,90.88553269770719,6.424252384266502,7.557150335878749,1
2.3302275718994685,69.01875648116253,6.974958618451696,7.165999877033737,1
4.284598191485209,89.62172666081943,6.816260974345742,2.8472376251958833,1
3.321140616195306,100.0,8.04091495273774,3.652419788681047,1
1.131391831932018,71.3682599540719,3.58832951535775,6.915074326559535,0
3.259771388776773,86.89706167610396,3.6356841557651927,1.0,1
3.577976069593255,78.3801782220339,5.904946193587821,4.701088613670023,1
1.6742138456983005,89.25887206193036,7.81676022505245,2.1383375967506564,1
3.230587658918292,85.19147777415752,4.621222362073285,4.04689239713295,1
3.0873130776689997,78.58513090955691,3.0,4.402359821941592,1
1.2855445532540655,89.87872284871074,7.185415287463051,4.283511244184984,1
3.536681040522425,100.0,6.792388668443257,3.8954774957747826,1
3.8411767895523514,83.09096208272702,5.1917499118406845,2.805712700742372,1
4.624576864762916,92.19757942148182,5.317352479134884,9.583822533637372,1
4.5807030780523545,72.06727042128836,5.33630753643839,8.734924008322702,1
0.9334959480643636,75.43563623181991,6.632642380968728,2.675868359487434,1
1.5932624401273159,89.72406277880377,5.7484216685803915,8.164233502607134,1
3.7725529008129897,99.84116028535965,7.092876702770623,4.2010690190542945,1
3.770678926368313,88.5561334878566,3.0744480045147307,5.258374946663421,1
3.772571529459072,81.86941969476845,5.47177776184664,4.873452080206168,1
8.0,84.99291405423354,5.14873524690674,3.680502717492068,1
3.8563357660397504,72.49592266030282,6.192391185953009,6.967704687212294,1
4.703348460270899,91.04515326355367,5.854342689811833,5.251773061153315,1
4.431002645239803,93.82333062323409,7.45741253587492,4.046897153561517,1
3.977086876958697,80.4790966716692,4.268795874007932,2.390821112399055,1
2.5270961330394814,80.29957852240499,6.554589771596903,3.212809972561759,1
4.138453830739901,87.65878229652049,7.170003707854047,1.7172397687958063,1
1.8407621781936423,80.63280263959405,8.727976923874346,5.024447096830339,1
2.6447720898899867,84.33867385374178,5.92188083468783,2.6066688154312083,1
2.271954678256345,100.0,6.88935032522302,4.468878974962918,1
3.122811209079484,82.52974299254004,4.335364648925163,7.740203707220742,1
6.471987850010263,81.41659847978778,3.6296525548243714,7.398599145843171,1
0.19910221111237814,78.52458194364841,7.51372925093804,4.935446211794765,1
4.02939028556177,92.44191971499937,6.493327647622316,4.8258305477137,1
0.5809261932155225,83.18775826781896,7.914215227758107,8.759749098842017,0
2.29210220131585,78.50626961678574,4.851916533236301,6.041512240717422,1
4.633425895451049,98.21304032273012,7.123882567434503,4.344387080246954,1
3.096420028643194,99.19603004513637,8.742581408652624,2.147963765759096,1
1.3833828331060407,78.99576434261294,7.003646730028719,5.787746436329487,1
1.9270444361100476,66.33460048639384,6.831897806709258,6.658647545165724,1
4.019396623402014,95.07513689836922,6.51026729698922,3.7366969509727124,1
1.9044500524242949,78.15370174239996,4.614942251448905,5.582405510276065,1
3.3246878843729624,92.90625599162769,8.126687522852418,4.272853410169942,1
3.068357759855721,65.29896182288164,5.7669708322339215,4.631935201601994,1
2.0225994785912746,93.92597338299309,7.1053799076596205,1.0,1
6.215916133987989,72.8882807071922,4.6243588321144955,4.556437192567729,1
3.9508785334770167,92.30764119066525,5.0846484025906635,6.938738604816109,1
0.0,85.14273067836434,8.222104879066682,3.737194888866884,1
3.2796814721541416,75.46060580603356,6.083237253250589,5.105052736430633,1
2.0073203028474182,80.9296368707322,8.243930571251054,3.488098586616159,1
4.278650002194336,91.86318456956701,6.406123209129778,5.720883352585545,1
1.811218892350949,86.05894453115235,4.289722672450571,4.566953604927653,1
2.8278953377996516,90.84412980472484,7.570481119678065,3.1215169186359866,1
3.7574809184706854,100.0,5.792129218693271,7.665102935330255,1
4.298632791255182,69.35758388288949,7.338426576220452,6.85786402706443,1
1.1995553894163358,100.0,6.530253041048098,3.7901864721436507,1
2.4982481462385775,86.04355937523214,4.648258126468556,5.995576618835555,1
2.2875820332585657,76.01215951676872,6.6971537184446825,6.074824005640761,1
2.020006151139432,71.6968637426101,9.13546777058336,6.284602470022352,1
5.6481813604216455,83.10879609222967,7.091583750217351,1.6114882080098445,1
3.6074725664414333,94.2165011192446,6.430978696393444,7.013213082065256,1
1.1086740684974323,83.72450879622465,7.790412082348277,3.860602074148537,1
4.376792920582164,100.0,6.752802158243733,4.284344133117466,1
6.18323429551895,70.48824309948441,6.751441076315353,10.0,1
4.54869789082672,84.87911052153946,5.190049793409077,5.603746761442023,1
0.7209450510689797,72.47606555586881,6.780617630947518,4.227355049105649,1
2.273648890700623,88.63631882624968,7.742532099700334,1.0,1
4.900366723779934,93.868873900973,5.49672541747997,7.779528267892712,1
1.938495801571829,80.79238206318946,8.209394985496337,2.309580658382795,1
3.6657291422193428,58.95786143372866,6.389952771025849,2.993122193000993,1
4.161951080144005,86.98948146796495,5.434676586153751,4.337295401824302,1
1.6096042926328755,89.3673855173351,7.697158492304293,7.832823583400585,1
2.9107119659073,89.04294754961698,6.155846917114077,6.546479973331518,1
0.0,97.35782191822155,7.4114178649833296,4.68432498031948,1
1.4634185379985651,74.28946320350951,6.1498896412897555,5.616584127277642,1
2.6211477729102595,91.8021610545045,6.428208627764116,3.7992286142577885,1
1.1283252270527258,96.92507512477975,7.0922722452011495,5.279307379130701,1
5.448616955897453,67.21412415993484,6.849076469108007,5.146673489556274,1
0.8547879330590509,88.19651825918977,4.105361863457913,6.937539791362706,1
2.3399332699545243,79.95820168992329,5.15450751188673,6.934356244877899,1
3.196110865929137,84.18477326898355,7.615291981748978,5.98795476441129,1
5.161909933599173,88.47676483538336,6.341436093318143,4.275304884907795,1
0.8462067732308407,80.12771435886448,5.871522436674294,6.483644588780253,1
4.744745628232439,78.24291920838388,4.869711181691031,4.816063067593907,1
3.0153495915293806,85.34152417488025,5.204316414468982,2.836171262573734,1
1.5277370234280736,74.12754061137197,4.073841632045664,4.1934244161781224,1
3.693155211394906,74.14174871114815,6.37846313755816,5.169053967568649,1
3.298589543360205,91.79373282956503,5.781874903302744,6.820431567329491,1
2.099674684261808,73.51205964841344,5.3400945308176215,4.632943655685694,1
3.1047031274850285,91.66312500909211,6.418251889798456,2.581602577520788,1
2.42202960470736,89.6259129285395,6.936764757023286,5.113483366593639,1
3.170276017876872,67.74193271209404,9.011837518651934,5.226912080113105,1
3.99319601178157,78.22435347664344,4.685739896524144,5.3716752578055065,1
5.379025224218028,96.94109403047372,7.891257251960626,6.83974303190886,1
1.1432767517597264,75.18834468860318,7.6677218732180865,7.037846480179796,0
6.1995500619844,80.35595737690612,5.56508871274796,3.811578255236667,1
0.07186830071624728,89.62060893251896,6.743883145503237,3.7677130839021133,1
2.772322357446625,92.83390509282596,5.950840100794862,2.9196025780890538,1
3.8824758097268646,82.48461113955504,6.722826296502487,6.397631340560952,1
3.4214878016025487,79.02489805308359,8.31095721608546,7.8976402166754305,1
2.065950720269109,99.22369861698508,7.226727479157575,4.369836144182154,1
2.6878166244640873,100.0,7.11033004788013,4.5171388705500135,1
2.260498598011751,94.78858050781795,5.983628816054429,7.933565113797952,1
2.115952864583683,85.85318142565023,4.719132002090798,6.011115706430015,1
4.2744031455315366,76.91734278359074,6.249838147351511,5.8724714096021104,1
3.535523228947571,76.69555593443435,7.947929785836698,2.6181669880525464,1
1.9606356071090187,90.22514105265758,4.667398572092423,6.357456138558838,1
4.349399813149876,89.18398220888683,5.233892758187966,3.1417273189804833,1
3.460949281314914,99.01598592946429,6.651521283480882,2.7319596281300838,1
4.21929317825844,91.50450092536138,5.318414258183285,4.306456846466576,1
3.9444432628854185,69.96919698240183,5.548971863461745,3.8284145531026197,1
1.7565074836168915,95.51947617722918,5.991681701926187,4.556800611229922,1
2.1597284397045455,75.01939372685587,4.861259114971821,2.1180367309501626,1
4.120940407684893,81.16028728047648,5.331053784540358,6.9176326129353445,1
3.915555398150197,87.50200206251695,7.34411350014477,7.2553725890328575,1
2.968647609053778,100.0,4.931156261322843,1.1053150517183714,1
3.175991074963173,100.0,4.582553438606195,6.9569156113331,1
4.916497343682638,91.06723059136183,5.743970024559327,3.3789427403567474,1
2.112642916746255,83.16803381279612,7.378346603011815,6.713951073965572,1
3.820646071755057,90.3450564848055,6.263693830403732,4.863107014667169,1
2.696711021349159,93.87655425873837,5.942502706261258,5.057551128161998,1
2.6734781951591695,81.79332374442808,6.553230557018728,4.629804701157562,1
4.648165277980786,100.0,4.405151080568418,7.424258408466972,1
4.238124523482044,87.30070759191402,7.093646784530039,2.5208239749499435,1
4.220264454000958,89.97743089091394,6.960122037684373,6.215680677470017,1
4.958218210731493,91.65924252054461,6.0088298310851345,7.202660329779101,1
3.0315057624491386,89.21586610614456,7.7071094141557,6.432680161080821,1
4.022929456942446,93.38940500469613,5.1470046812563535,9.649397828646835,1
2.534599865109816,78.82746813453076,7.853490791904283,3.9421064745506023,1
3.486249528732663,79.4169824605397,6.685392398714301,6.9146096451870624,1
2.804785418448473,73.99845767028305,6.096136892146192,4.787818729317159,1
3.1454939474890775,89.39501230620226,6.476151637558026,7.466812152705339,1
3.8927355381553705,92.78936503512114,6.37128228102687,4.9846220085572615,1
1.7726689751497913,89.57772866151886,7.96433947570126,4.224248436275061,1
6.13858091352819,100.0,5.207985047034784,7.6121444077432585,1
1.490973927750447,84.94403981170953,5.584976913024082,4.01687612196214,1
1.1787170808184018,91.68741655592513,7.743563470486976,2.1745484821988876,1
4.737166310250101,74.08299123860685,5.785358077779369,3.966306233652343,1
4.187494040944404,81.12900297525599,7.580639692797909,6.238065893177065,1
3.9361797255782327,91.95537757565778,8.539323179610452,7.784077503174183,1
3.94251826389642,93.49102110743144,6.0178459676700395,5.222258750593024,1
2.981629840729628,82.06033052335818,7.317634791890367,7.63639413446805,1
1.6541184427712528,84.28400748141934,5.11556926239217,2.283650157044813,1
3.1137068372905894,69.82126253319191,7.405679957681371,4.113473070364194,1
1.9842574327318325,81.42970799193391,6.7393087831841205,4.422849765691797,1
4.462679600126627,93.90383163519786,7.067645938592258,4.770881145054961,1
2.779413927746792,90.75205016106567,5.725313513557526,5.168188776500393,1
1.7617542048112327,90.00665721381209,4.506699901319394,6.3818219147843855,1
2.51792123752051,85.49773687180961,7.103902477699406,4.11038632365902,1
3.6193971814134365,85.07063158628176,4.023916217024654,5.278057373906251,1
2.154413170794038,78.39678860526553,6.119179409308958,4.909754219351897,1
1.7666694066503528,91.98828420202534,7.629418239703964,3.1482201922177,1
3.3655308172378686,89.20972944389389,6.730277283047643,4.772666621837129,1
3.367449856663084,89.92018847992799,8.838011173747775,4.712680940205764,1
2.2395852369433054,79.7396515733242,7.730130983098128,4.6698388699939075,1
2.293442541572516,63.46657080128756,5.715321934009308,5.063518913162902,1
3.3480749060364543,95.97152711753695,6.532776055821726,5.151347081226772,1
0.8278734877540139,80.21162543991596,6.443155156946677,4.13540964178534,1
0.8888043384351674,76.37224235956879,4.601387883984647,7.5454294679425296,0
1.9223336681213459,91.93478911913994,5.371521300218776,2.6610387415939667,1
2.679829272432229,81.07987360080871,5.827086911624168,3.5580597830602074,1
3.466361348397007,95.59936384046622,4.056535396572876,10.0,1
5.213034325424328,91.17005949576698,6.556992161901972,2.92401729002154,1
4.286489434803029,91.83569323200477,6.201113786416351,2.2924906505804827,1
2.7600922050548595,71.34044288799466,4.492527318426111,6.468953490002436,1
2.9714756881459667,97.11943985386401,6.9850554383327985,1.0,1
1.4962059530432867,87.61250531233856,7.3590472936291516,4.529452180055122,1
2.972230296011415,81.30722860753797,6.772441374637866,9.291649850152977,1
2.5670120416197926,86.43388467342251,6.111118189749236,1.910128155693199,1
3.484077840507134,67.2376476710168,7.2097305821022255,1.0360710285225734,1
1.7591535846715156,89.08652811480671,7.316264432572029,2.0016375960846036,1
3.7790197713617584,74.70628491817928,6.868884283663626,6.796719136693971,1
5.299108369503866,71.47329714156466,5.510465299478287,7.249553439971625,1
2.8368597773147135,69.7764081378211,6.831920918613417,3.9748224060429824,1
3.6025675831484123,96.12688374989925,7.934576780990575,6.3664248080021375,1
4.035215987566669,78.70736606307212,5.784045129665924,7.7805106550239795,1
2.3981692921712456,100.0,9.017527206958917,8.57469282885965,1
3.336138722715625,79.64198536947703,5.869242879217539,4.507329437640304,1
3.018888601172692,67.92642042407053,6.538888416008163,1.0,1
3.1465141478232477,73.8347556005134,5.693017284792397,3.3582421551806263,1
1.8404853242168002,97.35811620006939,6.767925003104313,4.146391610129485,1
3.036765261388414,83.44101822063332,4.40933396883767,4.482122406843219,1
3.746997436868175,79.51712703509399,5.844749841419935,4.624281197982561,1
5.176715411692562,86.60018225852788,5.189454559581719,7.237789195861339,1
4.43890623912781,90.01782736167544,6.662406017470749,7.548856853375163,1
6.229773686267334,96.1739881590246,7.693336850610689,4.656652692150433,1
1.8489786556679257,99.48499229892926,7.275207424537462,7.196969752103637,1
4.308480955081017,81.40231354210914,3.6540087669693295,5.7153227332621785,1
3.2750130086075275,71.73952313917962,8.950483583513456,5.129011945725144,1
6.284704399826508,80.86534838876725,6.8543359287450425,6.813088314219928,1
1.787552571967273,87.60280506582886,5.5682010314084,5.144504096475831,1
1.740417236728836,75.3624107378939,6.688553502789129,9.115622354195525,0
2.1009110318339665,75.42849085104957,6.711427787003231,2.1231776664108817,1
0.0,88.43787881549885,5.699781539658123,3.9696582018159647,1
2.2113674674788584,84.5134764842955,6.73750000081049,4.7469622060921,1
1.8613010076694532,85.32796995411587,5.771033254855631,5.878905380915981,1
3.2255906797143115,77.41504665299931,6.014765608771973,7.535920974206178,1
3.5126339636657393,82.69599285794233,5.676465037093899,4.951202865527686,1
5.814256258823829,75.75766855731696,4.780794452312417,2.1555407009875855,1
4.425635757279076,93.90198411124787,6.67500376425846,6.685027792910009,1
2.1346445165063956,95.35249334723753,7.202359323819605,6.509917532283929,1
1.6523779929774631,66.53812137761906,7.117860315291646,1.116282681241188,1
3.7378787572597587,75.7048913980759,7.483910303162281,4.992391732658401,1
1.0196501894690368,70.03470744909922,6.889208252017842,1.8197163386394042,1
5.747188148781531,78.49976065593101,5.860729402139716,3.670697804995875,1
4.769160181081931,84.16562030209639,7.507596637317427,3.1943821460744006,1
2.2962365218429426,70.5035478030147,4.870978952189678,6.6185293964839715,1
0.430298206363684,75.78140186874687,5.419194340985024,5.233660348344368,1
5.0308085612481195,74.96042627918501,5.3429599142921065,2.4288179984879448,1
2.8281902321210732,87.07267329398944,7.796067270967172,6.760131925914685,1
4.856724467960193,85.6934433703625,7.63134621696809,2.1323883521431712,1
0.6083585118084494,77.78262446662747,7.084766284453994,5.660227580941887,1
2.1009374655693405,86.76820872139398,7.786315838254157,3.3719786614168887,1
3.0078655495772746,79.53319915412735,5.444860661105614,4.26864583493896,1
3.070470890647113,82.28344889673947,6.918314143833176,6.008541496076768,1
2.3249017927811346,100.0,6.349790685940203,6.042898798119058,1
